"nflId","height","weight","birthDate","collegeName","Position","displayName"
44877,"6-3",305,"1994-06-03","North Carolina-Charlotte","DT","Larry Ogunjobi"
52496,"6-4",315,"1997-11-23","Missouri","DT","Jordan Elliott"
37317,"6-0",225,"1989-07-05","Southern California","OLB","Malcolm Smith"
43586,"6-5",322,"1992-07-19","Western Kentucky","T","George Fant"
31018,"6-1",222,"1982-08-13","Nebraska","P","Sam Koch"
35638,"6-4",230,"1986-11-14","Alabama-Birmingham","QB","Joe Webb"
41356,"6-1",192,"1990-09-08","Lindenwood","CB","Pierre Desir"
44828,"6-0",197,"1996-07-08","Alabama","CB","Marlon Humphrey"
41336,"6-2",350,"1990-12-27","Louisiana Tech","NT","Justin Ellis"
43332,"6-4",314,"1994-05-08","Penn State","NT","Austin Johnson"
46187,"5-11",178,"1994-11-30","Alabama","CB","Anthony Averett"
52436,"6-1",227,"1999-08-13","Louisiana State","MLB","Patrick Queen"
52498,"6-3",259,"1997-05-25","Florida","OLB","Jonathan Greenard"
41262,"6-4",310,"1991-01-01","UCLA","G","Xavier Su'a-Filo"
41619,"6-3",316,"1992-07-06","Texas","C","Trey Hopkins"
43045,"6-4",330,"1991-08-07","West Virginia","G","Quinton Spain"
46090,"6-4",312,"1994-10-11","Ohio State","C","Billy Price"
47835,"6-4",259,"1996-04-16","Washington","TE","Drew Sample"
47919,"6-6",315,"1998-01-25","Ohio State","G","Michael Jordan"
52588,"6-5",300,"1997-12-08","Kansas","G","Hakeem Adeniji"
38662,"6-0",310,"1989-05-05","Iowa","DT","Mike Daniels"
41843,"6-7",315,"1991-03-11","Nebraska","T","Brent Qvale"
43302,"6-5",313,"1994-08-02","Mississippi","T","Laremy Tunsil"
52549,"5-10",181,"1996-05-15","Penn State","CB","John Reid"
44929,"6-2",265,"1995-06-29","Auburn","DE","Carl Lawson"
46239,"5-10",190,"1995-06-26","Western Michigan","CB","Darius Phillips"
43339,"6-4",300,"1993-04-29","Notre Dame","C","Nick Martin"
48524,"6-0",190,"1995-05-31","Coastal Carolina","CB","Anthony Chesley"
37286,"6-2",248,"1987-08-06","Central Florida","FB","Bruce Miller"
43413,"6-0",200,"1993-08-14","Miami","FS","Deon Bush"
45719,"5-10",205,"1994-05-04","Wisconsin","RB","Dare Ogunbowale"
48707,"5-11",215,"1996-06-15","Kutztown","RB","Craig Reynolds"
46098,"6-4",291,"1996-03-11","Florida","DT","Taven Bryan"
29926,"6-3",210,"1982-05-06","Tennessee","P","Dustin Colquitt"
42516,"6-4",245,"1992-01-14","Illinois State","TE","James O'Shaughnessy"
44880,"6-3",264,"1995-03-02","Illinois","DE","Dawuane Smoot"
46077,"6-0",230,"1997-04-08","Georgia","ILB","Roquan Smith"
42419,"6-3",205,"1992-10-25","Georgia","WR","Chris Conley"
35534,"6-7",265,"1986-11-24","Miami","TE","Jimmy Graham"
41290,"6-2",220,"1993-08-24","Penn State","WR","Allen Robinson"
46120,"5-11",199,"1994-10-09","Memphis","WR","Anthony Miller"
47856,"5-10",222,"1997-06-07","Iowa State","RB","David Montgomery"
52581,"5-11",172,"1997-10-29","Tulane","WR","Darnell Mooney"
47997,"5-8",200,"1997-02-12","Utah State","RB","Darwin Thompson"
52685,"5-10",190,"1998-10-31","Wyoming","CB","Tyler Hall"
41502,"6-2",208,"1990-03-05","Brigham Young","FS","Daniel Sorensen"
42346,"6-3",255,"1994-08-03","Florida","DE","Dante Fowler"
43306,"6-1",216,"1995-07-26","Florida","FS","Keanu Neal"
52546,"6-1",193,"1997-01-21","Louisiana Tech","CB","L'Jarius Sneed"
40215,"6-7",328,"1991-07-18","Boston College","T","John Wetzel"
46144,"6-1",310,"1996-05-09","Florida State","NT","Derrick Nnadi"
52781,"6-4",223,"1997-05-31","Marshall","LB","Omari Cobb"
39947,"6-7",315,"1991-01-05","Central Michigan","T","Eric Fisher"
42565,"6-3",300,"1991-11-27","South Florida","C","Austin Reiter"
45695,"6-6",309,"1994-08-19","Eastern Michigan","T","Andrew Wylie"
45481,"6-5",243,"1995-03-15","Texas A&amp;M","TE","Ricky Seals-Jones"
46757,"6-1",195,"1996-05-16","Middle Tennessee","CB","Charvarius Ward"
43326,"6-6",308,"1994-07-03","Mississippi State","DT","Chris Jones"
47817,"6-0",190,"1996-05-23","Temple","CB","Rock Ya-Sin"
52750,"5-9",175,"1998-07-12","Southern Mississippi","WR","DeMichael Harris"
46238,"6-1",217,"1994-07-18","Mississippi","RB","Jordan Wilkins"
35446,"5-11",195,"1989-04-14","Florida","CB","Joe Haden"
37104,"6-5",295,"1989-05-06","Ohio State","DT","Cameron Heyward"
44842,"6-4",252,"1994-10-11","Wisconsin","OLB","T.J. Watt"
45093,"6-5",300,"1994-03-04","Washington","G","Jake Eldrenkamp"
46097,"6-1",217,"1997-01-20","Virginia Tech","SS","Terrell Edmunds"
52640,"6-2",320,"1996-08-22","Nebraska","DT","Carlos Davis"
41337,"6-4",245,"1992-07-07","UCLA","DE","Cassius Marsh"
47892,"5-11",215,"1996-05-07","Michigan State","SS","Khari Willis"
46121,"6-5",248,"1995-07-11","Rutgers","DE","Kemoko Turay"
46404,"6-2",295,"1994-09-01","Alabama","C","J.C. Hassenauer"
47872,"6-1",234,"1996-07-29","Stanford","MLB","Bobby Okereke"
47849,"5-10",181,"1996-07-05","Toledo","WR","Diontae Johnson"
45009,"6-4",250,"1995-03-28","Miami","DE","Al-Quadin Muhammad"
46694,"6-2",194,"1994-05-07","Alabama","WR","Robert Foster"
47956,"6-1",240,"1996-07-30","North Carolina","ILB","Cole Holcomb"
42424,"6-3",315,"1993-08-12","Louisville","G","John Miller"
46755,"6-5",320,"1994-01-25","Grambling","T","Trenton Scott"
42469,"5-9",221,"1993-02-19","South Carolina","RB","Mike Davis"
43808,"6-3",190,"1993-05-09","Temple","WR","Robby Anderson"
46093,"5-11",215,"1997-04-14","Maryland","WR","D.J. Moore"
48373,"6-2",207,"1997-04-24","Georgia","CB","Jayson Stanley"
45039,"6-0",215,"1995-01-15","East Central","WR","David Moore"
38544,"6-5",305,"1990-12-21","Louisiana State","DE","Michael Brockers"
45056,"6-5",320,"1994-03-04","Baylor","G","Kyle Fuller"
44881,"6-2",208,"1993-06-15","Eastern Washington","WR","Cooper Kupp"
35493,"6-6",285,"1989-02-28","Florida","DE","Carlos Dunlap"
44818,"6-1",213,"1995-10-17","Louisiana State","SS","Jamal Adams"
43360,"6-2",213,"1993-09-22","Boise State","FS","Darian Thompson"
46270,"5-6",203,"1995-04-27","Louisiana Tech","RB","Boston Scott"
52604,"6-1",230,"1997-04-08","Temple","ILB","Shaun Bradley"
42667,"6-2",315,"1993-07-27","Louisiana-Lafayette","DT","Justin Hamilton"
46118,"6-5",256,"1995-01-03","South Dakota State","TE","Dallas Goedert"
46302,"6-8",344,"1997-03-31","No College","T","Jordan Mailata"
40494,"5-8",178,"1992-01-17","Southern California","CB","Nickell Robey"
52935,"6-3",240,"1997-11-27","Texas Christian","RB","Sewo Olonilua"
43522,"6-0",191,"1994-04-06","Louisiana State","SS","Jalen Mills"
52900,"6-2",201,"1997-01-29","Louisiana-Lafayette","DB","Michael Jacquet"
52429,"5-11",195,"1999-01-02","Texas Christian","WR","Jalen Reagor"
30932,"6-1",215,"1984-01-28","Memphis","K","Stephen Gostkowski"
46114,"6-0",196,"1996-04-03","Iowa","CB","Josh Jackson"
46276,"6-5",214,"1996-09-30","Notre Dame","WR","Equanimeous St. Brown"
39954,"5-8",179,"1990-03-15","West Virginia","WR","Tavon Austin"
42381,"6-5",265,"1992-11-17","Mississippi State","OLB","Preston Smith"
42465,"6-4",272,"1992-09-08","Kentucky","OLB","Za'Darius Smith"
44845,"6-3",200,"1995-05-05","Washington","CB","Kevin King"
46087,"5-10",196,"1997-02-09","Louisville","CB","Jaire Alexander"
47804,"5-11",200,"1997-07-30","Maryland","SS","Darnell Savage"
47933,"6-3",288,"1996-09-26","Texas A&amp;M","DE","Kingsley Keke"
47971,"5-11",224,"1996-10-12","West Virginia","ILB","David Long"
40116,"6-6",315,"1989-10-21","Wisconsin","G","Rick Wagner"
52651,"6-0",186,"1998-04-13","Marshall","CB","Chris Jackson"
53073,"6-3",290,"1997-02-28","Florida International","DT","Teair Tart"
47977,"5-11",212,"1997-01-06","Notre Dame","RB","Dexter Williams"
41296,"6-5",310,"1991-10-17","North Dakota State","T","Billy Turner"
37200,"6-0",195,"1988-07-26","Eastern Washington","RB","Taiwan Jones"
45203,"6-5",250,"1995-02-18","Louisiana State","DE","Tashawn Bower"
48099,"6-2",235,"1996-11-18","Missouri","OLB","Terez Hall"
37841,"6-3",260,"1987-09-06","Troy","DE","Mario Addison"
40107,"6-0",197,"1990-12-31","Iowa","FS","Micah Hyde"
42474,"6-1",310,"1993-08-28","Georgia Tech","G","Shaquille Mason"
44839,"5-11",192,"1995-01-16","Louisiana State","CB","Tre'Davious White"
52495,"6-3",259,"1997-09-01","Alabama","OLB","Anfernee Jennings"
35527,"5-11",195,"1988-01-09","Citadel","WR","Andre Roberts"
35466,"5-10",195,"1987-08-13","Rutgers","FS","Devin McCourty"
36785,"6-8",330,"1985-10-27","Texas State","T","Ty Nsekhe"
42428,"6-6",250,"1992-10-15","Rutgers","TE","Tyler Kroft"
52468,"6-2",250,"1998-09-18","Michigan","OLB","Josh Uche"
35470,"6-2",254,"1988-08-13","Texas Christian","DE","Jerry Hughes"
47792,"6-1",287,"1997-12-12","Houston","DT","Ed Oliver"
39908,"6-2",220,"1990-04-02","California, Pa.","FS","Erik Harris"
43324,"6-5",250,"1994-12-07","Arkansas","TE","Hunter Henry"
43402,"6-2",242,"1993-05-26","West Virginia","ILB","Nick Kwiatkoski"
44926,"6-1",220,"1994-01-25","Miami","SS","Rayshawn Jenkins"
48456,"6-8",237,"1997-08-16","Stetson University","TE","Donald Parham"
48601,"6-1",193,"1996-01-08","Oklahoma State","WR","Tyron Johnson"
52547,"5-9",183,"1998-07-06","Louisiana Tech","CB","Amik Robertson"
42818,"6-4",209,"1992-02-17","Wisconsin-Whitewater","WR","Jake Kumerow"
53079,"6-1",255,"1997-08-20","Toledo","TE","Reggie Gilliam"
41112,"5-11",160,NA,NA,"K","Taylor Russolino"
52503,"6-3",300,"1997-09-25","Arkansas","DT","McTelvin Agim"
43383,"6-6",261,"1993-03-06","Ohio State","TE","Nick Vannett"
38947,"5-8",174,"1989-04-26","Southern Methodist","WR","Cole Beasley"
43316,"6-3",314,"1995-10-04","UCLA","NT","Kenny Clark"
43698,"6-3",315,"1992-12-20","Mississippi","DT","Woodrow Hamilton"
52521,"5-11",194,"1998-01-19","Notre Dame","CB","Troy Pride"
47799,"6-5",250,"1998-04-23","Florida State","DE","Brian Burns"
46705,"6-5",227,"1995-12-11","Iowa State","WR","Allen Lazard"
41282,"6-1",215,"1992-12-24","Fresno State","WR","Davante Adams"
44003,"6-1",207,"1994-08-05","Texas","WR","Marcus Johnson"
47832,"6-3",252,"1996-01-19","Texas Christian","DE","Ben Banogu"
43395,"5-11",199,"1994-01-07","Minnesota","FS","Eric Murray"
37091,"6-2",300,"1990-03-18","Illinois","DT","Corey Liuget"
37095,"6-7",307,"1988-08-09","Boston College","T","Anthony Castonzo"
42837,"5-11",222,"1993-05-15","Texas","RB","Malcolm Brown"
48772,"6-1",212,"1995-09-18","Iowa","SS","Jake Gervase"
45286,"6-2",252,"1992-09-24","Brigham Young","ILB","Harvey Langi"
47786,"6-3",303,"1997-12-21","Alabama","NT","Quinnen Williams"
46158,"6-5",321,"1995-06-19","Texas Christian","G","Joseph Noteboom"
43533,"6-4",215,"1994-02-11","Clemson","FS","Jayron Kearse"
47834,"6-0",226,"1997-06-30","Mississippi","WR","A.J. Brown"
48145,"6-3",255,"1996-10-24","Boston College","DE","Wyatt Ray"
41997,"6-0",210,"1991-09-19","Louisville","RB","Senorise Perry"
43554,"5-11",190,"1992-09-15","Georgia Tech","CB","Chris Milton"
48671,"6-3",250,"1995-11-15","Sam Houston State","OLB","Derick Roberson"
48724,"5-11",195,"1997-01-02","Chattanooga","CB","Kareem Orr"
46836,"5-9",175,"1995-12-20","Texas Tech","WR","Cameron Batson"
33566,"5-11",185,"1985-11-02","Texas Tech","WR","Danny Amendola"
43440,"6-4",310,"1993-04-09","Washington State","G","Joe Dahl"
46774,"6-4",305,"1994-07-09","Louisiana State","DT","Frank Herron"
48328,"5-11",192,"1996-04-20","Houston","DB","Alexander Myres"
43353,"5-11",212,"1993-08-17","Middle Tennessee","FS","Kevin Byard"
44817,"6-3",209,"1995-01-11","Western Michigan","WR","Corey Davis"
44912,"6-3",248,"1995-08-22","Florida International","TE","Jonnu Smith"
46132,"6-1",206,"1996-12-31","Auburn","CB","Carlton Davis"
46830,"5-8",189,"1995-09-12","Florida","WR","Brandon Powell"
52486,"6-4",290,"1997-11-17","Temple","G","Matt Hennessy"
46159,"6-1",305,"1994-07-22","South Florida","DT","Deadrin Senat"
52676,"6-3",185,"1997-04-04","Colorado","CB","Delrick Abrams"
52573,"6-6",215,"1997-09-23","Texas","WR","Collin Johnson"
41500,"5-11",205,"1992-10-17","Ball State","WR","Willie Snead"
52609,"6-0",193,"1996-09-20","Southern Methodist","WR","James Proche"
37240,"6-3",265,"1988-12-17","Mississippi State","OLB","Pernell McPhee"
48220,"6-4",308,"1997-08-13","California","C","Patrick Mekari"
46220,"5-11",200,"1995-01-21","Illinois State","CB","Davontae Harris"
46174,"5-11",200,"1997-01-09","Florida","WR","Antonio Callaway"
52540,"6-4",225,"1996-09-18","Oregon","ILB","Troy Dye"
45033,"6-3",258,"1994-04-08","Northwestern","DE","Ifeadi Odenigbo"
46171,"6-5",283,"1996-01-25","Ohio State","DE","Jalyn Holmes"
52497,"6-2",185,"1998-09-03","Mississippi State","CB","Cameron Dantzler"
47885,"5-11",220,"1998-06-19","Boise State","RB","Alexander Mattison"
43880,"6-2",234,"1993-08-17","Idaho","FB","Elijhaa Penny"
43398,"6-1",242,"1993-05-29","Clemson","ILB","B.J. Goodson"
44835,"6-3",240,"1994-09-02","Mississippi","TE","Evan Engram"
52505,"6-4",233,"1999-04-01","Louisiana State","OLB","Jacob Phillips"
52827,"5-10",187,"1997-07-18","Albany, N.Y.","DB","Jarren Williams"
37093,"6-3",280,"1988-07-06","Iowa","DE","Adrian Clayborn"
47954,"6-1",190,"1997-01-12","Auburn","WR","Darius Slayton"
52552,"5-10",214,"1998-09-16","Miami","RB","DeeJay Dallas"
46266,"6-0",235,"1995-09-11","Alabama","OLB","Shaun Dion Hamilton"
35456,"6-5",331,"1987-05-12","Idaho","G","Mike Iupati"
52908,"5-11",224,"1998-11-12","Cincinnati","RB","Michael Warren"
42398,"6-4",252,"1994-04-12","Minnesota","TE","Maxx Williams"
43507,"6-0",185,"11/30/1993","USC","CB","Kevon Seymour"
44887,"6-1",230,"1994-08-09","Louisiana State","OLB","Duke Riley"
46657,"6-0",232,"1994-08-09","Sioux Falls","OLB","Dennis Gardeck"
41327,"6-4",257,"1992-01-22","California","TE","Richard Rodgers"
44826,"6-3",259,"1996-06-25","Tennessee","DE","Derek Barnett"
39983,"6-5",250,"1990-11-10","Stanford","TE","Zach Ertz"
38542,"6-4",310,"1990-12-13","Mississippi State","DT","Fletcher Cox"
46415,"6-2",240,"1995-07-25","Vanderbilt","ILB","Emmanuel Smith"
46521,"6-2",233,"1995-07-27","Iowa","ILB","Ben Niemann"
38569,"5-10",190,"1988-10-29","North Alabama","CB","Janoris Jenkins"
38607,"6-2",248,"1989-01-11","Arkansas State","OLB","Demario Davis"
42467,"6-1",227,"1994-08-03","Louisiana State","OLB","Kwon Alexander"
44823,"6-0",192,"1996-05-20","Ohio State","CB","Marshon Lattimore"
35521,"5-11",180,"1987-03-17","Southern Methodist","WR","Emmanuel Sanders"
41348,"6-0",235,"1992-06-10","Iowa","ILB","Anthony Hitchens"
52665,"6-3",290,"1998-06-09","Texas","DT","Malcolm Roach"
48565,"6-4",197,"1997-07-10","Kentucky","CB","Chris Westry"
46309,"5-9",185,"1995-09-05","Middle Tennessee","WR","Richie James"
52422,"6-6",310,"1997-10-03","South Carolina","DT","Javon Kinlaw"
44990,"5-8",181,"1994-04-30","Louisiana Tech","WR","Trent Taylor"
43938,"6-1",318,"1993-01-03","Southern California","DT","Antwaun Woods"
46088,"6-4",256,"1996-02-08","Boise State","OLB","Leighton Vander Esch"
46482,"6-5",290,"1994-12-27","British Columbia, Can.","T","Dakoda Shepley"
42030,"5-9",183,"1991-07-12","Pittsburgh","CB","K'Waun Williams"
48123,"6-1",285,"1997-03-01","Penn State","DT","Kevin Givens"
42347,"6-1",211,"1994-06-17","Alabama","WR","Amari Cooper"
46206,"6-5",242,"1996-07-11","Stanford","TE","Dalton Schultz"
43495,"6-1",189,"1994-08-16","Southern Mississippi","WR","Mike Thomas"
47990,"6-0",230,"1997-08-09","Akron","ILB","Ulysees Gilbert"
46717,"6-0",205,"1995-08-15","Hawaii","SS","Trayvon Henderson"
41953,"6-2",185,"1991-03-16","Rice","K","Chris Boswell"
48002,"6-4",320,"1995-05-10","Maryland","T","Derwin Gray"
46100,"5-11",215,"1995-02-17","Georgia","RB","Sony Michel"
46191,"6-1",235,"1994-11-15","UCLA","ILB","Kenny Young"
44930,"6-3",196,"1995-02-16","Texas A&amp;M","WR","Josh Reynolds"
42816,"5-11",184,"1991-08-29","Oregon","CB","Troy Hill"
43729,"5-11",190,"1993-07-06","Massachusetts","WR","Marken Michel"
46233,"5-11",201,"1995-12-15","Wisconsin","CB","Natrell Jamerson"
46787,"6-2",199,"1995-11-24","Louisiana State","CB","Kevin Toliver"
47016,"6-2",255,"1991-12-24","Tennessee","MLB","A.J. Johnson"
45267,"6-4",212,"1993-11-23","Utah","WR","Tim Patrick"
48089,"6-2",235,"1996-08-05","Nevada","OLB","Malik Reed"
43379,"6-1",225,"1994-05-20","Notre Dame","RB","C.J. Prosise"
46137,"6-1",204,"1997-02-15","Stanford","SS","Justin Reid"
41944,"6-2",310,"1992-09-05","Louisville","NT","Brandon Dunn"
52458,"6-0",195,"1999-04-19","Utah","CB","Jaylon Johnson"
47806,"6-5",322,"1996-05-23","Alabama State","T","Tytus Howard"
42420,"5-9",210,"1993-09-23","Miami","RB","Duke Johnson"
43000,"6-0",222,"1993-07-05","Akron","OLB","Justin March-Lillard"
45070,"6-2",205,"1994-07-12","Kansas State","CB","Deante Burton"
48500,"6-1",200,"1997-11-05","Alabama","DB","Saivion Smith"
52473,"6-2",250,"1996-07-08","Wyoming","ILB","Logan Wilson"
45004,"5-11",202,"1995-07-26","Louisiana Tech","FS","Xavier Woods"
43669,"6-5",320,"1995-01-18","UCLA","G","Alex Redmond"
46630,"5-10",185,"1996-02-02","Utah State","CB","Jalen Davis"
39985,"5-9",205,"1991-11-22","North Carolina","RB","Giovani Bernard"
47970,"6-3",215,"1996-09-04","Colorado","WR","Juwann Winfree"
52913,"6-4",205,"1998-04-25","Norfolk State","DB","Bobby Price"
46089,"6-5",311,"1996-05-17","Arkansas","C","Frank Ragnow"
52529,"6-6",320,"1997-03-18","Kentucky","G","Logan Stenberg"
42590,"5-11",182,"1990-11-26","Marshall","CB","Darryl Roberts"
46183,"6-3",297,"1995-11-14","Alabama","DE","Da'Shawn Hand"
41313,"6-6",272,"1992-02-19","North Carolina","OLB","Kareem Martin"
48730,"6-3",246,"1995-06-05","Toledo","OLB","Tuzar Skipper"
52524,"6-6",305,"1998-07-22","St. John's, Minn.","T","Ben Bartch"
46407,"5-10",190,"1996-01-31","South Carolina","CB","Chris Lammons"
48475,"6-5",255,"1995-10-06","Temple","TE","Chris Myarick"
42488,"5-11",192,"1993-08-18","Memphis","FS","Bobby McCain"
48476,"6-0",193,"1996-11-04","Texas-El Paso","CB","Nik Needham"
43381,"6-0",200,"1992-09-09","Texas A&amp;M","CB","Brandon Williams"
47962,"6-3",305,"1996-02-08","Georgia","C","Lamont Gaillard"
46203,"5-9",210,"1996-04-13","Fordham","RB","Chase Edmonds"
48000,"5-11",201,"1996-09-12","Texas","CB","Kris Boyd"
47801,"6-3",305,"1995-06-20","North Carolina State","C","Garrett Bradbury"
40437,"6-2",220,"1990-02-28","Louisiana Tech","P","Ryan Allen"
47787,"6-4",265,"1997-05-17","Clemson","DE","Clelin Ferrell"
46209,"6-2",291,"1995-05-09","Michigan","DT","Maurice Hurst"
40579,"6-3",220,"1991-03-05","Miami","OLB","Ray-Ray Armstrong"
47960,"6-1",207,"1995-12-12","Rutgers","FS","Saquan Hampton"
42112,"5-11",195,"1990-11-01","West Texas A&amp;M","K","Sergio Castillo"
43447,"6-5",324,"1992-02-06","South Carolina","T","Brandon Shell"
42373,"5-11",196,"1992-08-29","Arizona State","FS","Damarious Randall"
46201,"6-5",210,"1995-02-23","New Mexico State","WR","Jaleel Scott"
43346,"6-3",215,"1995-03-15","Clemson","SS","T.J. Green"
46117,"6-2",251,"1996-12-28","Southern California","DE","Uchenna Nwosu"
38843,"5-10",195,"1990-06-23","Virginia","FS","Rodney McLeod"
46199,"6-5",253,"1997-03-29","Florida State","DE","Josh Sweat"
46194,"5-9",184,"1996-03-31","Pittsburgh","CB","Avonte Maddox"
52553,"6-5",296,"1997-04-01","Auburn","T","Jack Driscoll"
44854,"6-1",195,"1996-09-08","Utah","FS","Marcus Williams"
42875,"6-0",203,"1992-02-22","Texas A&amp;M","SS","Deshazor Everett"
41361,"6-0",230,"1991-10-07","Boston College","OLB","Kevin Pierre-Louis"
43637,"5-9",193,"1993-01-21","Minnesota","FS","Briean Boddy-Calhoun"
52770,"6-0",206,"1998-08-01",NA,"RB","Javon Leake"
45069,"6-5",260,"1994-01-27","San Diego State","G","Daniel Brunskill"
45185,"6-1",203,"1995-08-04","Eastern Washington","WR","Kendrick Bourne"
40416,"6-4",295,"1991-04-23","Alabama-Birmingham","T","Christopher Hubbard"
43333,"6-5",287,"1994-05-11","Illinois","DE","Jihad Ward"
42359,"6-0",185,"1992-08-05","Wake Forest","CB","Kevin Johnson"
46437,"6-1",238,"1995-04-13","Rutgers","RB","Gus Edwards"
42375,"6-2",320,"1994-02-02","Texas","DT","Malcom Brown"
43491,"6-4",275,"1992-08-09","Penn State","DT","Anthony Zettel"
43301,"6-2",305,"1994-04-02","Louisville","DT","Sheldon Rankins"
41250,"5-11",205,"1991-10-10","Michigan State","CB","Darqueze Dennard"
43445,"6-0",217,"1994-02-02","Arkansas","RB","Jonathan Williams"
46222,"6-4",310,"1995-09-05","Oregon","T","Tyrell Crosby"
43305,"6-7",318,"1993-08-23","Ohio State","T","Taylor Decker"
46312,"5-10",185,"1996-04-17","Western Carolina","CB","Keion Crossen"
38691,"5-9",210,"1989-12-16","Texas A&amp;M","K","Randy Bullock"
47794,"6-4",305,"1997-11-17","Alabama","T","Jonah Williams"
48016,"6-1",242,"1996-07-29","Auburn","FB","Chandler Cox"
47881,"5-11",226,"1996-08-28","Murray State","OLB","Quincy Williams"
41665,"6-3",310,"1991-05-05","Clemson","G","Tyler Shatley"
48210,"6-5",250,"1997-04-30","Marian, Ind.","TE","Brandon Dillon"
37118,"6-6",265,"1989-11-09","Notre Dame","TE","Kyle Rudolph"
41416,"6-0",192,"1991-09-16","Notre Dame","FS","Bennett Jackson"
41154,"6-3",305,"1993-03-15","N.E. Mississippi CC","DT","Daniel Ross"
43372,"6-3",259,"1994-07-01","Georgia","OLB","Jordan Jenkins"
53014,"6-1",195,"1996-12-11","Louisiana-Lafayette","WR","Ja'Marcus Bradley"
44901,"6-1",233,"1996-04-24","Texas","RB","D'Onta Foreman"
45037,"6-0",202,"1995-05-07","Arizona State","K","Zane Gonzalez"
30838,"5-11",185,"1984-04-16","South Carolina","CB","Johnathan Joseph"
43686,"6-1",310,"1994-07-13","Florida Atlantic","DT","Trevon Coley"
41239,"6-1",280,"1991-05-23","Pittsburgh","DT","Aaron Donald"
46237,"6-4",293,"1996-06-04","Ohio State","T","Jamarco Jones"
52988,"6-2",190,"1997-10-13","Southern Illinois","DB","Madre Harper"
52518,"5-10",198,"1998-06-23","UCLA","CB","Darnay Holmes"
46432,"5-11",197,"1995-02-02","James Madison","FS","Raven Greene"
52511,"6-2",225,"1998-08-05","Colorado","OLB","Davion Taylor"
38734,"6-4",300,"1989-04-15","Boise State","DE","Billy Winn"
43408,"5-10",185,"1993-10-07","San Jose State","RB","Tyler Ervin"
47858,"6-4",250,"1996-06-26","Texas A&amp;M","TE","Jace Sternberger"
52799,"6-2",227,"1997-04-12","Notre Dame","LB","Asmar Bilal"
47874,"6-6",307,"1996-09-05","Sioux Falls","T","Trey Pipkins"
52829,"6-2",295,"1996-10-15","Louisiana State","NT","Breiden Fehoko"
46125,"5-10",198,"1995-10-13","Florida","CB","Duke Dawson"
52454,"5-9",176,"1999-07-08","Penn State","WR","K.J. Hamler"
39146,"6-5",310,"1989-04-11","Oregon State","T","Mike Remmers"
43454,"5-10",185,"1994-03-01","West Alabama","WR","Tyreek Hill"
42489,"6-0",191,"1993-11-29","Maryland","WR","Stefon Diggs"
46902,"6-1",229,"1995-12-14","Western Michigan","OLB","Robert Spillane"
43466,"6-5",245,"1993-07-30","South Carolina State","TE","Temarrick Hemingway"
41959,"6-6",330,"1992-07-07","Bloomsburg","T","Matt Feiler"
46362,"6-5",214,"1996-01-06","Alabama","WR","Cam Sims"
44942,"6-6",330,"1995-10-21","Florida","T","David Sharpe"
43555,"6-6",300,"1993-05-19","Harvard","C","Adam Redmond"
40106,"6-5",254,"1990-01-15","Rice","TE","Luke Willson"
47808,"5-9",170,"1997-06-04","Oklahoma","WR","Marquise Brown"
41316,"6-0",193,"1991-04-04","Rice","CB","Phillip Gaines"
45657,"5-9",195,"1993-10-29","West Alabama","CB","Dee Virgin"
48007,"6-3",246,"1997-05-21","Georgia","TE","Isaac Nauta"
52605,"6-2",333,"1997-05-31","Utah","DT","John Penisini"
43310,"6-0",184,"1994-04-16","Notre Dame","WR","Will Fuller"
43422,"6-1",177,"1995-07-23","Louisiana State","CB","Rashard Robinson"
48687,"5-9",179,"1994-12-06","Oregon","RB","Tony Brooks-James"
43354,"6-7",275,"1993-04-12","Penn State","DE","Carl Nassib"
44286,"5-9",205,"1993-11-29","Jacksonville State","RB","Troymaine Pope"
43309,"6-1",232,"1994-10-18","Ohio State","ILB","Darron Lee"
48663,"6-4",280,"1998-02-06","Oklahoma","DE","Amani Bledsoe"
46322,"6-5",228,"1997-02-03","Florida State","WR","Auden Tate"
43377,"6-5",245,"1991-11-25","Utah State","OLB","Kyler Fackrell"
43313,"6-0",196,"1992-10-27","Houston","CB","William Jackson"
35499,"5-10",197,"1988-08-02","Notre Dame","WR","Golden Tate"
43329,"5-10",201,"1993-02-10","Oklahoma","WR","Sterling Shepard"
52752,"6-4",270,"1998-02-19","South Dakota","DT","Kameron Cline"
43371,"6-5",311,"1993-04-22","Texas Tech","T","Le'Raven Clark"
52601,"6-5",290,"1997-01-15","Penn State","DT","Robert Windsor"
52437,"6-7",330,"1999-02-12","Georgia","T","Isaiah Wilson"
46325,"6-0",202,"1995-12-07","Southern Methodist","WR","Trey Quinn"
52725,"6-3",250,"1996-09-01","North Dakota State","TE","Ben Ellefson"
45300,"6-5",265,"1994-08-22","Houston","DE","Cameron Malveaux"
53030,"6-3",200,"1996-07-17","Utah","DB","Josh Nurse"
43331,"6-3",241,"1994-04-27","Boise State","OLB","Kamalei Correa"
52481,"6-4",310,"1997-02-01","Ohio State","NT","Davon Hamilton"
46700,"5-11",185,"1996-03-05","Vanderbilt","CB","Tre Herndon"
52856,"6-0",224,"1997-06-17","Wisconsin","OLB","Chris Orr"
42388,"6-0",232,"1992-02-29","UCLA","ILB","Eric Kendricks"
52945,"5-11",185,"1995-07-16","Arizona","CB","Jace Whittaker"
